,MSTTR-100,Compressibility,Flesch Reading Ease,Mean sentence length,Mean word length
244,0.008924325067583429,0.0419294457140356,0.9732792603858134,0.21878351998509635,0.05498664101376509
245,0.008657840606700015,0.03885676650690808,0.9879954136425337,0.1404212890808842,0.05061736546717962
246,0.007845170609166964,0.04677698130257651,0.9839419126413729,0.16479674499090977,0.04950467358108475
247,0.008125146471397362,0.04005373863117446,0.9899155844010582,0.1266039318542819,0.048664773866026856
248,0.008614899693382335,0.04528315843564808,0.9765516590553839,0.20342187345955923,0.053306825639361295
249,0.00892124258315073,0.03303195917455413,0.9560062973522069,0.2863678850152626,0.053616181873314836
250,0.008589714470166291,0.045861632196175395,0.9889132664760333,0.1311324284306684,0.05174712648255565
251,0.00795266768169142,0.046324496519341916,0.9878469947402372,0.13958760199051445,0.049642848953232385
252,0.008753360104484886,0.0457059156563775,0.9766388891503053,0.2030357503796516,0.05279500192180198
253,0.008254865791173155,0.04082447573438245,0.9874664052682792,0.1434852849609018,0.050865418881730726
254,0.008728405911678571,0.04569132988360745,0.9810387253244157,0.18132327259753517,0.05020963584884834
255,0.00879255300660607,0.047098439026153606,0.9722531881607163,0.2222358456668119,0.055130708910784754
256,0.007082119721271319,0.03476514802704562,0.9900945704172585,0.1287155264527961,0.0434313589835173
257,0.00810750074732949,0.03574599395688989,0.9909067142045777,0.12084888327364532,0.046431923322927844
258,0.008810840498476344,0.04252917663560505,0.9707174942534788,0.23000949775196117,0.05400755056976572
259,0.007803201901056394,0.04403842902560554,0.9867163184289661,0.14897847951825213,0.046861993080371006
260,0.008556720454654013,0.04215224247603484,0.973908860292423,0.21635977166286857,0.053291200391881316
261,0.00802735057653609,0.0389226624720637,0.9833603713400141,0.1709616696399805,0.04685163370413992
262,0.00802389828175255,0.04452277956786429,0.9871260476905168,0.14537618615232983,0.04900275121478495
263,0.00761488828508215,0.03668898332937853,0.9883040343200119,0.13947079737664023,0.048979224213693565
264,0.00928385045384278,0.046659029140652425,0.966957583789009,0.24368423480709242,0.057859916866567274
265,0.008358801253755831,0.04199706465199254,0.9812573792096734,0.18082044894406094,0.05103232301637966
266,0.008651901218162455,0.04834728377524417,0.9733865912840923,0.21758163274121503,0.052578149062794975
267,0.0075081811246187555,0.039020167326997084,0.9872250709984287,0.14746165526823718,0.04541776277704753
268,0.011919375431671582,0.049391538901705015,0.8095996651093676,0.5793751586845517,0.0793171616252779
269,0.009872388299233018,0.046382052283854176,0.8723057332562842,0.48264756669915115,0.06233197624664022
270,0.00784473988653751,0.04469377361583097,0.9893568170203345,0.12933924544268008,0.048840299546583754
271,0.008159693778685065,0.04527665456757031,0.9845395712101338,0.1614852650625927,0.049877708825056426
272,0.008921809760093002,0.03961022631420432,0.9770675903135941,0.20200762699794073,0.05369612532938999
273,0.009970035893629166,0.05040939810736287,0.9373305945612598,0.33926680506785706,0.06057130050789026
274,0.0071824134998454536,0.020474049500962214,0.9865929732106553,0.15568684586936588,0.043876388501752225
275,0.007849389386158196,0.03972702889921748,0.9863076110613874,0.15238171217520455,0.048345221253367814
276,0.0076078184779883795,0.034673296754985324,0.9921951692284433,0.10923155275845293,0.048549949864698266
277,0.008148632260124654,0.03620200802569941,0.991848152259989,0.11259933752439816,0.04670809838463664
278,0.007720910535248464,0.03984630807253902,0.9869975885223764,0.14850067306824807,0.04621655139434541
279,0.008870167558818186,0.048911627573804566,0.9805132644695513,0.18196713039593942,0.05486961336013578
280,0.008129251927139683,0.0442645660061716,0.9861372411332716,0.15149242230409826,0.050576190978432106
281,0.008858872890049203,0.04325252518738441,0.9873131652408078,0.14162926112326782,0.05660923574724545
282,0.008431622638271841,0.04240370436681611,0.982489175708393,0.1738251341530046,0.051290115501820104
283,0.00825688549606495,0.031039506448480265,0.9806808239531183,0.18662965426649178,0.049019042833803775
284,0.008433449684698243,0.038185709127024896,0.9604354847260687,0.27085043896939776,0.05171506486477552
285,0.00822318059978288,0.044650541123492454,0.9810558675051122,0.18086756556226025,0.05248825620627944
286,0.007710199639736751,0.047915999872165334,0.9896276360120053,0.12649549166354987,0.047756071947480626
287,0.008005070781044493,0.04276379130766268,0.9897551394463254,0.12673400533294066,0.049299420145072805
288,0.008614686122558154,0.039863756769824926,0.9784085413854762,0.19533080863516208,0.05384486438913532
289,0.006876167143845612,0.0365949520891862,0.9938438177437438,0.09569616962242083,0.041596115914077296
290,0.008434426422458749,0.04441324992215093,0.9853216498061782,0.1566070377515996,0.050712974988427355
291,0.008824200848795314,0.03756028153408867,0.9713438996651824,0.2279553585396455,0.055124784142505524
292,0.007651816238312162,0.042019428804675504,0.9889465361010112,0.13234677490750835,0.051428564208780336
293,0.008223653040243506,0.044016745333210296,0.985051906907552,0.15837808775164733,0.05083325367190234
294,0.00801850206617247,0.04205372683486963,0.9862189385725173,0.15177618344150837,0.05003381881028129
295,0.007788060450014852,0.03932109217649931,0.9920338278204388,0.10892823751782907,0.048956320895890346
