doc_name,MSTTR-100,TTR-100-sliding,Compressibility,Passive/Active ratio,"""que"" relative frequency","""de"" relative frequency",Flesch Reading Ease,Mean sentence length,Mean word length,Noun/Word ratio
2008_Millet-Catherine_Jour-de-souffrance,0.7347761194029858,0.735907936792433,3.7562007465781835,0.02629513343799058,0.018552488330126914,0.048573516472044505,56.93,28.990366088631983,4.580403429482919,0.1821414329389871
1852_Souvestre-Emile_Dans-la-prairie,0.7369135802469138,0.7367809602307838,3.5439851925263066,0.020800580481315757,0.01789055913138251,0.0486540952929322,78.48,13.382381413359148,4.493055555555555,0.1751784336419753
1876_Sarcey-Francisque_Le-Piano-de-Jeanne,0.7335382513661199,0.7332231743819095,3.618897840927131,0.019858028573995868,0.0129391532225043,0.04479567602980919,78.69,14.000221778664892,4.342690132589858,0.18263183740713165
1953_San-Antonio_Du-plomb-dans-les-tripes,0.7332245681381961,0.7332640835605263,3.4794308564542193,0.022822057460611677,0.011019336540119967,0.038807228684770316,82.44,11.458333333333334,4.243975155279503,0.18032749858836816
1911_Rolland-Romain_Jean-Christophe_Tome-IX-Le-buisson-ardent,0.6957633587786264,0.6958552539483075,3.687826631638978,0.026199783747816684,0.006939678181956837,0.04241338112305854,80.01,12.16372980910426,4.45812458501841,0.179800205227259
1994_Chevillard-Eric_Prehistoire,0.7268877551020408,0.7283233226836965,3.342515923566879,0.03612385321100917,0.011166632673873139,0.04670609830715888,43.13,40.9833729216152,4.658282137475368,0.2029964066303466
1897_France-Anatole_L-orme-du-Mail,0.7184146341463422,0.7184531909696603,3.6296407726096636,0.03124577302854051,0.010467283208805755,0.052789243603810716,70.73,15.993540051679586,4.612246546570805,0.21908070118749495
1892_Le-Roux-Hugues_Les-Gens-d-aujourd-hui,0.732231947483589,0.7326306096945803,3.36650110542415,0.020064328381069075,0.007328491424571228,0.042483374168708433,82.85,11.50868783702816,4.279623073719284,0.2109798000832986
1970_Simenon-Georges_Maigret-et-le-marchand-de-vin,0.7206432748538021,0.7201653521786445,3.88865089664014,0.020860189851166062,0.011827056095707578,0.03719579915437523,85.08,10.546630859375,4.22301442163013,0.15868422880159264
1907_Vanderem-Fernand_La-victime,0.7391481481481474,0.7381163671468753,3.2412775937522667,0.010717230008244023,0.016092634382745736,0.05023861492360623,74.79,12.474916387959865,4.5001787310098305,0.19021447721179624
1954_Sagan-Françoise_Bonjour-tristesse,0.7170056497175136,0.7175386357203107,3.6234481607444655,0.011132708959180067,0.011092607750712693,0.03178187360636767,82.14,13.069614711033275,4.311714850423772,0.1529262001272989
1889_Verne-Jules_Au-XXIXe-siecle-ou-la-journee-d-un-journaliste-americain,0.7346376811594205,0.7345507246376625,2.8452044025157233,0.03908045977011494,0.010001428775539363,0.046720960137162454,69.92,15.403141361256544,4.63732154996601,0.21210061182868797
1965_San-Antonio_La-rate-au-court-bouillon,0.7464159292035397,0.746661448950069,3.339543563081897,0.019705357980669982,0.011575268737927068,0.04038810327793916,83.05,12.26143099068586,4.3170761182949775,0.18816359649880013
1858_Souvestre-Emile_Scenes-de-la-chouannerie,0.7414150943396229,0.7414957208441308,3.584664290034877,0.02914798206278027,0.008580049028851594,0.0468602677729587,75.95,15.49949545913219,4.5983289930555555,0.19633246527777778
1878_Aimard-Gustave-Auriac-Jules-Berlioz-d_Jim-l-Indien,0.7542793791574288,0.7541085408857982,3.5569087789099636,0.02582599913432405,0.008564220589537045,0.03653624856156502,68.4,13.099624701467077,4.613100664148978,0.18666493032946999
1933_Nizan-Paul_Antoine-Bloye,0.7093290734824297,0.7092377837671431,3.786065367645378,0.0287300032647731,0.005948707034159838,0.06288177077790784,60.32,21.63980047256498,4.613580666294616,0.23169873583577996
1845_Dumas-Alexandre_Les-freres-Corses,0.6996192893401009,0.7004483108965571,3.722575221411953,0.02699208016809439,0.014163014010995971,0.03977805366236793,78.48,14.518551236749117,4.278916945543048,0.16379677517493155
1932_Simenon-Georges_Chez-les-Flamands,0.7325,0.7314957974859009,3.7477324903089837,0.022250078345346286,0.011673921646220815,0.038830629204590426,81.73,9.509316770186336,4.31340181699424,0.1821150763018823
1970_Simenon-Georges_La-folle-de-Maigret,0.7156822810590626,0.716251579505143,3.9387507075550228,0.01815744577138679,0.012529238279263704,0.03331638360622394,85.49,10.136520453425332,4.202849224485827,0.1574123596051928
1922_Mauriac-François_Le-baiser-au-lepreux,0.7483474576271187,0.7474057847724316,3.1725853581488406,0.01950931126219332,0.018975814308102842,0.06133254267440383,77.37,16.5245769540693,4.5156288096747454,0.21114741307846102
1908_Veuzit-Max-du_Le-mystere-de-Malbackt,0.7477190332326283,0.7479994253395182,3.7609704497372554,0.019550080342795928,0.01436013590033975,0.04003020007550019,80.51,13.87959784207945,4.347290683910178,0.15960848748255332
1896_Loti-Pierre_Ramuntcho,0.7213782991202348,0.7220753470897234,3.7129780939258974,0.020260314341846757,0.006814484810293535,0.0524642056362384,62.65,20.637629418064975,4.528042071757257,0.2003252257551119
1995_Laurens-Camille_Philippe,0.7226495726495725,0.7203300103128031,2.951433617286516,0.021354484441732765,0.007754580315296123,0.03988069876438006,77.98,15.209876543209877,4.25395698051948,0.21519886363636365
1867_Dumas-Alexandre_Les-Blancs-et-les-Bleus,0.698608534322837,0.6976673817197856,3.98172819815171,0.03866879552938828,0.011345128606567412,0.05114211832620398,74.42,16.913714537703953,4.428835256900507,0.18989431968295906
1869_Carraud-Zulma-Tourangin-Mme_Les-Gouters-de-la-grand-mere,0.7533157199471598,0.7531635013150277,3.684235427706283,0.027501713502398904,0.011232544019429266,0.04079881734906681,75.13,16.63254991154915,4.473205196383803,0.17948795867203526
1913_Proust-Marcel_Du-cote-de-chez-Swann-A-la-recherche-du-temps-perdu,0.7215494343335073,0.7212072367288711,3.9400490652731435,0.021660879813971266,0.015437198780367856,0.04773286121766499,57.68,31.62955182072829,4.43455398853145,0.16494896716629398
1982_Laurent-Jacques_Les-dimanches-de-Mademoiselle-Beaunon,0.7346405228758167,0.734301460156707,3.414173894647768,0.030362262183997915,0.021016639080059237,0.054425472602143046,67.08,18.58087902129588,4.593786578228638,0.18364709325009754
1954_Simon-Claude_Le-sacre-du-printemps,0.7052530364372487,0.7058952199550599,3.743795559406806,0.011970041460478802,0.012125383346322407,0.04175058956893149,71.38,20.24122174122174,4.347741881824555,0.1697776932856481
1966_San-Antonio_Mange-et-tais-toi,0.7440031152647963,0.7431865442471647,3.165366118761728,0.020266829616050513,0.017027237354085602,0.050381322957198445,82.24,12.636952998379254,4.332655416918595,0.19104417449934957
1994_Camus-Albert_Le-premier-homme,0.7067369477911654,0.7058302364356493,3.6664348106224236,0.024039509042050985,0.015402213503777807,0.057163785231936264,74.73,19.17010881634466,4.471554510385413,0.20205507222872235
1928_Gide-Andre_Le-retour-du-Tchad,0.7373521505376346,0.7366507440997263,3.493051209365681,0.030236283540248297,0.012537457838934653,0.05411397933267936,77.87,14.771731611713166,4.475392179817373,0.20249746351361897
1957_Vailland-Roger_La-Loi,0.6928263002944076,0.6937970482241668,3.9480318103660035,0.02405198981642771,0.007347747606341234,0.05211112855124784,71.14,14.047244094488189,4.42217671822092,0.20155349135169762
1833_Dumas-Alexandre_Impressions-de-voyage-en-Suisse,0.7097009291521571,0.710139195841879,3.9292919416234997,0.028775706625287265,0.012681674863689416,0.04913278015526922,70.87,18.5708398376522,4.358959961265853,0.1853825669441717
1904_Fournier-Jules_Le-crime-de-Lachine,0.7083042394014955,0.7079568898768199,3.578731923565057,0.023539668700959023,0.007947976878612716,0.041234801674307354,78.99,14.171548117154812,4.403365810451727,0.18423383525243578
1851_Souvestre-Emile_Un-philosophe-sous-les-toits,0.7424414062500004,0.7436317630277995,3.4492010853180584,0.020211859247534398,0.011193884316861032,0.04690120519521042,75.03,15.471196964470508,4.424382956901741,0.2029609150297652
1865_ Verne-Jules_Les-Forceurs-de-blocus,0.7207359307359305,0.7229427828348083,3.5236318782153493,0.03817959682345754,0.008243774008373258,0.04903103284561267,72.16,13.457182320441989,4.531869034178384,0.18987991378425537
2001_Modiano-Patrick_La-Petite-Bijou,0.7298786407766988,0.7298674288493937,4.037491830227169,0.020611021780441455,0.011599407896333326,0.04253925113446092,81.73,13.474877219493766,4.2193002130761466,0.1751429853089604
1904_Regnier-Henri-de_Les-Rencontres-de-M-de-Breot,0.7152789115646266,0.7152342685916973,3.906541764246682,0.015460616595005031,0.015941457310355147,0.05764496252669378,74.53,22.45581237253569,4.2889427079391504,0.1741618103383032
1971_Simenon-Georges_Maigret-et-l-homme-tout-seul,0.7260599999999998,0.7268770644405519,3.9892797265927262,0.02230843840931135,0.01006952769120115,0.03636218332933749,81.93,10.26749573274811,4.29237418956468,0.16548317381907995
1913_Leroux-Gaston_La-Reine-du-Sabbat,0.7107229386479224,0.7100671374366729,4.04753206238067,0.023910948831076625,0.011492546642082565,0.04130597831182224,79.19,13.26649591413587,4.357780494980326,0.17191005038061266
1896_Soboleska-Mme_Siribeddi-memoires-d-un-elephant,0.7455798319327737,0.7451434526110536,3.6662060421233202,0.024025974025974027,0.012836431975300355,0.04582522316934023,74.32,19.321230085216747,4.460401165912403,0.1795083224668252
1982_Jonquet-Thierry_Memoire-en-cage,0.681538461538462,0.681646633587086,3.6814701629863302,0.013681895919863182,0.00802475722975136,0.03591932557891367,82.95,12.473550839404497,4.197948144950354,0.17229995682978236
1874_Feval-Paul_La-Bande-Cadet-Les-Habits-Noirs_Tome-VIII,0.7407142857142873,0.740649463450177,3.9082268966515596,0.022027662646113725,0.009330617444684768,0.04275424707586989,79.5,13.70835695657104,4.316037189604116,0.18268069548530116
1913_Lermina-Jules_L-effrayante-aventure,0.730018050541517,0.7301982828739332,3.549223688247929,0.040078924651621654,0.011926241339491916,0.04552179561200924,64.04,16.32894736842105,4.584672802069639,0.1921625174943806
1909_Zevaco-Michel_Le-Pont-des-soupirs,0.7133777777777796,0.7139500755981352,4.076448072539887,0.024300508720930234,0.01196833132133044,0.034808884412285315,82.65,10.77220227118315,4.368280684050241,0.16776890779017173
1972_Veuzit-Max-du_Sa-maman-de-papier,0.7335795454545461,0.7334560871097351,3.91643257201682,0.01998642431555924,0.009763851044504996,0.03701180744777475,73.78,13.158848614072495,4.523805665829485,0.1690026735801669
1888_Greville-Henry_La-seconde-mere,0.7313266761768907,0.7318611487692004,3.8769910334647837,0.020693906305036983,0.010488215008407673,0.037335765383190354,75.64,15.074167507568113,4.385798440271781,0.16492619740937844
1928_Galopin-Arnould_Le-bacille,0.7244731182795703,0.725024968788996,3.6122498447181446,0.02111849824012515,0.009579655046502137,0.038404536374766415,67.49,15.490639625585024,4.502265975124629,0.17427866458532656
2016_Foenkinos-David_Le-mystere-Henri-Pick,0.738013605442177,0.7373389248951824,3.9464415887363837,0.02269861286254729,0.00796812749003984,0.03776022191099085,74.59,11.391864899219176,4.528652267474297,0.16038893759464415
1878_Perret-Paul_Madame-Valence,0.7378493317132452,0.7377928475854577,3.8292153060082796,0.02321305447023673,0.013303526953310088,0.04839081995893523,79.6,13.722275795564128,4.331960646521433,0.17059732958538298
2000_Sollers-Philippe_Passion-Fixe,0.6993979933110387,0.6998060234244747,3.386636330794241,0.025263886485551133,0.006161628541822193,0.03854081939631639,71.14,13.322769738047262,4.511817844326197,0.21126373248635344
1890_Dombre-Roger_Une-pupille-genante,0.742084745762712,0.7415742797551397,3.6335342721390775,0.01819178082191781,0.011511375947995667,0.03351841820151679,77.27,14.48546762589928,4.400818483421737,0.16562369628702545
1864_Aimard-Gustave_Le-Guaranis,0.7283183856502263,0.7287384529148397,3.8556933005009766,0.030332245624443786,0.020257785641496544,0.050750848273776863,60.18,19.49568308786186,4.560332925209055,0.1767785969208326
1878_Malot-Hector_Cara,0.7097708174178796,0.7088262322153419,3.9931203503271875,0.029526842584167424,0.026333078686019862,0.04476699770817418,70.47,18.454206516453233,4.308351779628263,0.14880889638452618
1898_Bourget-Paul_La-duchesse-bleue,0.7263490471414265,0.7262948163171375,3.704697884507171,0.01419835524003655,0.019929789368104314,0.05786359077231695,75.95,18.871960740575506,4.333037835537747,0.16940297625379713
1884_Claretie-Jules_Le-Prince-Zilah-roman-parisien,0.7094560290117881,0.7085545883206538,3.8104293546560606,0.011778640521155492,0.008851321356417434,0.04383986084309515,75.95,16.25232987515386,4.476278576606403,0.1877589881744512
1842_Sue-Eugene_Les-Mystere-de-Paris_Tome-II,0.7200202565833939,0.7198338118560793,3.99531509008397,0.021470160116448325,0.012631308903351247,0.040378331668061894,75.03,13.796630968317716,4.395122621752525,0.18012015557154754
1864_Barbey-d-Aurevilly-Jules_Le-Chevalier-des-Touches,0.7135294117647053,0.7127975433480633,3.3470103816226704,0.018552036199095023,0.016667697445729483,0.06648524955161111,71.58,24.36196319018405,4.417419145951002,0.18761017375975825
1964_Simenon-Georges_La-patience-de-Maigret,0.7204201680672271,0.7201886435330879,3.7036628420123567,0.022844407299066723,0.011731620810510188,0.04065143025037252,82.95,11.887697348823353,4.36096424186233,0.1824742526373819
1867_Villars-Fanny_L-Expiation,0.7349900199600794,0.7350960309854442,3.5987021509296393,0.028076256499133447,0.015601649829637156,0.037141092314742864,77.57,14.795323619112166,4.2157531893451825,0.1572570486246307
1887_Bloy-Leon_Le-Desespere,0.7280948678071565,0.7286002613281214,3.628659896359757,0.030365414307771486,0.01828666464604074,0.07354301213152721,62.21,21.39166031987814,4.718128332250398,0.19459007200776152
1895_Rameau-Jean_Yan,0.7151999999999995,0.7148707600973463,3.303991577405475,0.013814095059704988,0.010704075526893158,0.04547569975400572,83.86,10.164530797850352,4.469212624044249,0.18931999349276069
1877_Bouvier-Alexis_Le-Domino-rose,0.7031563126252529,0.7032252503283095,3.9713751341921633,0.019766194160501495,0.01243641606921136,0.02853766972403573,78.59,11.55887347863006,4.2144352617079885,0.15044995408631773
1923_Istrati-Panait_Les-recits-d-Adrien-Zograffi_I,0.7228597785977858,0.7223212177121825,3.4527063827579947,0.021867007672634272,0.010681596346157387,0.03841691375531778,77.06,14.21441889372281,4.34165537143107,0.19155262122338332
1989_Villard-Marc_La-dame-est-une-trainee,0.7411486486486488,0.7414667163017293,3.2908396276128578,0.014396218306832832,0.004890717754991905,0.0387209929843497,73.78,12.751647237709072,4.446718867999523,0.2010016296355181
1869_Blandy-Stella_Revanche-de-femme,0.7395552147239267,0.7399762200641216,3.6324640947409823,0.028652424825351828,0.012530637254901961,0.051056985294117646,63.63,18.589497278258087,4.4684695547325815,0.18230987856343123
1816_Bournon-Malarme-Charlotte-de_Lancelot-Montagu-ou-le-Resultat-des-bonnes-fortunes_Tome-3,0.7390106951871654,0.7384639683049471,3.642070755878953,0.027989821882951654,0.014390602055800294,0.04565478574289147,64.34,17.12,4.451057550418101,0.16598007870142648
1876_Adam-Juliette_Jean-et-Pascal,0.7163874345549741,0.7161068902279328,3.4947372299529604,0.02122420262664165,0.011803884646232173,0.04170589671165045,81.12,14.283362727807173,4.379753868949622,0.17601662825156406
1958_Delly_Lysis,0.7340265486725663,0.7359799951315328,3.707163898870221,0.012401015986851935,0.009781840664193605,0.03879614909026674,73.88,13.049676760802994,4.476990065966157,0.16233410684952937
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-II-La-Mort-du-sauvage,0.7071640560593584,0.7071104458409524,4.1587894677808315,0.019587468176858733,0.011338821454764201,0.04106202566067588,71.34,13.516064257028113,4.349507254989352,0.185856484920517
1891_Barres-Maurice_Le-culte-du-moi_3-Le-jardin-de-Berenice,0.7432631578947364,0.7429764600558219,3.4253374652030044,0.02325138174194778,0.023505003020195918,0.06153320902382015,63.22,21.14385297845374,4.538588341075978,0.1838453469204256
2011_Vargas-Fred_L-Armee-furieuse,0.7103455882352967,0.7096999514626939,3.969451471769993,0.017674712955428985,0.00970039022024295,0.034296758452934735,84.47,11.13822091886608,4.322956891104402,0.17044337569332305
1880_Assollant-Alfred_Hyacinthe,0.7221574803149602,0.7217121408068421,3.654804698301254,0.026509887760555854,0.018455239744901975,0.05101960475553106,78.48,14.089129859825443,4.297685419834432,0.17360289838749038
2013_Millet-Richard_Une-artiste-du-sexe,0.721152597402598,0.7214831844029457,3.726115254881467,0.0118324272465622,0.016155979821246086,0.04214180278674431,62.75,28.22565445026178,4.358201480217395,0.16506835339726586
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume-5),0.7397916666666665,0.7371487495431287,3.226380430714796,0.01808615586977968,0.011115728236027425,0.03771036775399959,85.08,10.855807743658211,4.304636576066905,0.1840487024966179
1948_Barjavel-Rene_Le-diable-l-emporte,0.7001330108827095,0.700248212795352,3.6670032449599557,0.021689310852840073,0.00694696145946599,0.04874954693729612,79.19,15.997302764666218,4.512701624234249,0.209295790479402
1831_Balzac-Honore-de_La-Peau-de-chagrin-ed-Gosselin,0.7262887511071762,0.7265222244863794,3.671697704496079,0.023261791543503406,0.00577144374612729,0.04371957156767283,78.59,14.081386698407975,4.5618812142728835,0.20594668272735916
1890_Guy-de-Maupassant_Notre-coeur,0.7112177650429803,0.7117897348381915,3.7598264825689043,0.015926402215847266,0.007919232421595302,0.04319060575683804,75.54,16.991440798858772,4.496213584081941,0.17172361682478382
1996_Nothomb-Amelie_Peplum,0.694057971014493,0.6947977843354998,3.7246101942190206,0.026442307692307692,0.01722931396443136,0.03909172075963418,84.98,10.969384466645183,4.364856924613667,0.1568541042364416
1876_Gouraud-Julie_Les-Filles-du-professeur,0.7571730769230768,0.7567555487052972,3.7972584783578758,0.03631631135349529,0.01057631290502471,0.04786262331019364,70.84,14.683581124757595,4.541810657920803,0.19356826836301205
1993_Villard-Marc_La-porte-de-derriere,0.7312435233160621,0.7314304237332068,3.305528934116294,0.014920311970159377,0.004707586456635886,0.03900571635498306,83.56,11.66391085549964,4.336620543005948,0.1951986193719375
1920_Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_Tome-I-Le-Capitaine-Hyx,0.72546858908342,0.7246051804285967,3.8327537671799967,0.025591098748261473,0.014394859861199778,0.04291686402108775,76.86,15.245643307378568,4.398358363227336,0.1709126284428771
1876_Escoffier-Henri_Les-femmes-fatales,0.7358442982456156,0.7356213849041657,3.8433897592601576,0.037537432968869695,0.010821181887950882,0.04606950992215766,70.53,13.240890688259109,4.572147479997962,0.18530550884166538
1885_Boisgobey-Fortune-du_La-voilette-bleue,0.7217955112219486,0.7210930234492725,4.1415309209478774,0.02093293107449524,0.013680640978755943,0.04187306758868314,78.18,15.762855414398064,4.2530031470678535,0.1547916027018729
1904_Leroux-Gaston_La-double-vie-de-Theophraste-Longuet,0.6983362989323851,0.6982149565155987,3.856976121493402,0.024643796245337246,0.012993827709493231,0.048853590423166546,78.69,15.268261562998406,4.394006183930138,0.18400325909831614
1843_Balzac-Honore-de_Pierrette,0.7221514629948375,0.7222576091447489,3.681827959559263,0.030517578125,0.007372780861704504,0.04987368312509667,66.88,18.50600655260284,4.662640648359431,0.2032221260524038
1996_Despentes-Virginie_Les-Chiennes-savantes,0.7228242074927955,0.723243215964508,3.845058569316502,0.010196487049717177,0.013332757404287791,0.0320360531582509,80.01,14.15019011406844,4.166364369205965,0.144850866586054
1966_San-Antonio_Salut-mon-Pope-,0.7449541284403661,0.7438080188158983,3.218846286536837,0.022973609802073514,0.009354193796885603,0.04049815667357532,82.95,12.152288269331931,4.362508927991689,0.1941648810683289
1967_Perec-Georges_Un-homme-qui-dort,0.6566554054054046,0.6561816336884463,3.332858080430896,0.01685985247629083,0.012034789644012944,0.04574568500539374,68.94,23.179889298892988,4.436144386516496,0.2175349225932264
1882_Sauniere-Paul_Le-Capitaine-Marius,0.7311453113815343,0.7305798004541256,3.9678567348337714,0.020590943333054324,0.01347018236995047,0.035479114775687826,82.24,12.671908429610612,4.366335463501524,0.1588762166862237
1925_Proust-Marcel_Albertine-disparue,0.7147556245151307,0.7149076144339043,4.1072369383872385,0.021721291692812665,0.019991156415089948,0.043938653447834486,62.65,30.469572149880413,4.423654901139922,0.15231516610411924
1882_Zola-Emile_Pot-Bouille,0.7358465909090959,0.7363348547459183,4.160606089565932,0.012215013229910471,0.005919378294855481,0.039657562261407014,80.11,12.99767400250492,4.4901918947194535,0.18082704696877924
1990_Quignard-Pascal_La-raison,0.7022857142857143,0.7057580552358897,2.8674775928297054,0.016112789526686808,0.01148773223656219,0.05134023542759892,77.47,17.63172804532578,4.342866323907455,0.20645886889460155
1886_Lemonnier-Camille_Les-joujoux-parlants,0.7233957219251336,0.7240499785729355,3.44441828881847,0.02828959612879211,0.008334446373714438,0.04733538132763457,71.78,18.029168959823885,4.394059647730395,0.2065997130559541
1998_Daeninckx-Didier_La-Mort-en-Dedicace,0.7406818181818183,0.7411393557195197,3.2427722127209058,0.018656716417910446,0.008197783682198173,0.06023588879528222,72.7,18.256548018804565,4.383791936433196,0.2077692760447322
1998_Nothomb-Amelie_Mercure,0.7256944444444441,0.7260441343501302,3.661764705882353,0.019516107472263067,0.01581868640148011,0.03189176688251619,84.88,10.7,4.32212575347011,0.15138527899131782
1890_Pitray-Olga-de-Segur_Voyages-abracadabrants-du-gros-Phileas,0.7320892494929007,0.7322708523823919,3.539213262560896,0.018321961081627494,0.013505292614673318,0.044064565843371054,83.36,10.197558545092177,4.507658857156817,0.17264798573278284
1833_Karr-Alphonse_Une-heure-trop-tard,0.6966432160804037,0.6969089830951813,3.8591427787145602,0.020351526364477335,0.015301665712822675,0.03652720463467775,70.67,16.107747273411057,4.288976313608293,0.1644155449971399
1881_Boisgobey-Fortune-du_Le-crime-de-l-omnibus,0.718639269406395,0.7188361450846008,4.06919213791322,0.017881347096236056,0.014592078846504836,0.03628399342945793,80.31,13.566251087271674,4.2091045095105795,0.14830091899978629
1930_Nemirovsky-Irene_Le-bal,0.7271511627906978,0.725369842285937,3.3098541161505746,0.013404825737265416,0.00931605138294179,0.028237472514755238,82.14,11.870667793744717,4.371501815851314,0.17524745424766788
1854_Barbey-d-Aurevilly-Jules_L-ensorcelee,0.7170399113082068,0.7173793417025598,3.7772809848114077,0.018570978910922253,0.01016937887029057,0.053162145096431856,70.06,22.737766263673,4.32567001303946,0.1869453482042258
1960_Pagnol-Marcel_Le-Temps-des-Secrets,0.727462340672076,0.72738801122791,3.620201967029014,0.019496148908857508,0.017587153731187653,0.050328455736679295,77.98,17.024470588235292,4.3264366862923955,0.18709401000635764
1981_Villard-Marc_Corvette-de-nuit,0.7477003484320559,0.7482487017739501,3.1624788828774886,0.019052044609665426,0.006390664073353709,0.04247707696582384,79.19,15.443343653250775,4.450022052042821,0.20496371436590352
1892_Zola-Emile_La-debacle,0.7156995033112737,0.7155414869578133,4.058814852066046,0.019213774622993816,0.008622508719739505,0.04825129399692999,75.03,17.785915990116486,4.512761101463656,0.19443810468866285
1829_Hugo-Victor_Le-dernier-jour-d-un-condamne,0.7076307692307688,0.7072283245911343,3.4122782130464198,0.02025014889815366,0.01073548863391676,0.040050447568365684,81.43,11.576178451178452,4.197200508998364,0.19592801308852936
1876_Malot-Hector_L-auberge-du-monde,0.7030572160546562,0.7031458792570175,4.202639241771104,0.027340129749768304,0.016962464039064033,0.035171289300927944,75.95,15.903393843725336,4.37246396950808,0.1530055187199746
1846_Balzac-Honore-de_Une-tenebreuse-affaire,0.7226882966396315,0.7227194803688743,3.8807211965856228,0.03088554652939757,0.00834163635099752,0.05459137567486155,66.67,18.983067980793532,4.566443900101177,0.20014377762394164
1950_Delly_L'enfant-mysterieuse,0.7387319148936188,0.7389782680865472,4.0437013910953326,0.015383754754978742,0.009398176498605158,0.03673368714703681,75.1,11.639424805272618,4.485632805180632,0.16553932318209427
2005_Musso-Guillaume_Sauve-moi,0.739646365422398,0.740418189319819,3.7140012742911757,0.021057786483839373,0.015722066833505077,0.05155306933608126,73.47,13.038387715930902,4.457461866853888,0.1812272814775391
1842_Balzac-Honore-de_La-Maison-du-chat-qui-pelote,0.7354166666666666,0.7356755908805522,3.0413692919850943,0.027081922816519974,0.009005278956629748,0.045026394783148745,76.35,15.930769230769231,4.3778367938194105,0.19302269435055527
1879_Cadol-Edouard_La-Grande-Vie-La-Preferee,0.715015197568391,0.7154621414158491,3.6214024150349546,0.01814042825638472,0.008377567972770372,0.03897037967502735,79.9,12.57521847690387,4.374289543570525,0.18011466580625946
1865_Feval-Paul_Les-habits-noirs_Tome-II,0.7343298969072207,0.7344718361735005,3.881764414087839,0.020091810258798484,0.00807445184534357,0.04330753108295824,81.43,12.426205903527718,4.418342989571263,0.19450753186558517
1917_Mac-Orlan-Pierre_Le-chant-de-l-equipage,0.7296900489396406,0.7292654334089722,3.6460953969467416,0.014913831197525408,0.007090926873797802,0.041763114139471195,81.43,14.051825993555317,4.520437998050794,0.19858969214011352
1883_Guy-de-Maupassant_Contes-de-la-Becasse,0.7220689655172408,0.721050005747747,3.3825234131935122,0.016631387964922893,0.006399963297701519,0.03761985594347846,78.89,13.830289193302892,4.401694821988665,0.19256589445881253
1897_Rodenbach-Georges_Le-Carillonneur,0.711078886310906,0.7113038330277061,3.7570788469401664,0.018556701030927835,0.006365586410806424,0.04672734651284132,78.89,14.95125947163629,4.5543304066733326,0.19924116865506047
1931_Simenon-Georges_Monsieur-Gallet-decede,0.7300399201596804,0.7299045298394115,3.7252935090639197,0.023279611153747763,0.01126238363864692,0.04080371558992964,77.87,11.6460005535566,4.320198683366209,0.1907693038952397
1994_Grange-Jean-Christophe_Le-vol-des-cigognes,0.7298879103282665,0.7294247709655008,3.7658844638333804,0.023919357594396035,0.005849357050835794,0.04551455937777565,76.82,10.339124391938846,4.636174216964646,0.21645574481977226
1926_Delly_Le-secret-de-la-Luzette,0.7425490196078431,0.7431761527063397,3.6708491161616164,0.017361111111111112,0.012806853514818117,0.03541997347307082,81.53,13.940164815478322,4.4713804713804715,0.1589174184594032
1977_Yourcenar-Marguerite_Archives-du-Nord,0.7439942528735637,0.7441818878773181,3.45509229112806,0.019037703577006022,0.01575888711237063,0.07439994638531723,69.86,22.434016887816647,4.479895471507382,0.20993880996677025
1890_Lesueur-Daniel_Nevrosee,0.7336329588014988,0.7333240896883539,3.6944497598935695,0.015104398045313194,0.01034259051326197,0.04309204780796966,73.17,13.423895582329317,4.560395506424736,0.17832193983635247
1998_Darrieussecq-Marie_Naissance-des-fantomes,0.7165789473684211,0.7166123890074189,3.4786930559739178,0.011877326715121433,0.010564490696941028,0.048880479344055504,58.08,30.15475113122172,4.4751658113502,0.21526964977041504
2011_Jenni-Alexis_L-art-francais-de-la-guerre,0.6999216817807243,0.6999043221966289,3.780946334517818,0.018314366998577525,0.008752122101168597,0.040517710273442004,79.3,14.900938032973281,4.423781272950984,0.18468090382762797
1990_Volodine-Antoine_Lisbonne-derniere-marge,0.7129572649572646,0.7127091061385744,3.409876169033599,0.029186935371785964,0.0077477046998191065,0.058483224683436294,63.02,20.529602595296026,4.766088571089954,0.22324497293880616
1877_Parfait-Paul_L-Agent-secret,0.7301198801198823,0.7293824741031429,3.893302429045882,0.022171442687747036,0.01166704957497178,0.04053500614318107,73.88,12.18494437220055,4.413235782383911,0.1714058720295973
1891_Verlaine-Paul_Mes-hopitaux,0.726496815286624,0.7260313415721553,2.87795444778685,0.025165562913907286,0.010065202253592455,0.049819585997341265,69.25,21.69934640522876,4.5517319277108435,0.21362951807228917
1985_Villard-Marc_Le-sentier-de-la-guerre,0.7455498721227616,0.7456720471432197,3.245066432200078,0.015515515515515516,0.005264637481152087,0.04124817909990033,74.19,12.468901303538175,4.467218256220317,0.20287344305385466
2009_Toussaint-Jean-Philippe_La-Verite-sur-Marie,0.6859488272921113,0.6854182578456075,3.7517756787615473,0.024345985180704674,0.006599676402963468,0.06007834454568679,48.1,42.942268041237114,4.656263504105248,0.21599366207327028
