title,indegree,pagerank,betweenness,closeness,eigenvector,canonisation_score,louvain_cluster,leiden_cluster
CORAL_ISLAND_Q4232653,83.78847287306755,0.0021146846984145037,0.00172982488246341,0.4257274210288513,0.054694477759368754,0.0566567958260902,4,3
COUNT_ROBERT_OF_PARIS_noWikiID,71.95415607319585,0.000945291888322466,0.0038714090883343573,0.290918347343867,0.004511891731793623,0.117501066676145,0,1
COUSIN_PHILLIS_noWikiID,40.85909688295937,0.0007856207135739002,0.007091410569796473,0.3366807899330529,0.014358265379389659,0.135806373618849,1,3
CRANFORD_(NOVEL)_Q265100,28.835718086517666,0.0005582904724211598,0.007975930597857108,0.32269242235427165,0.006423699257303663,0.227753497177042,3,4
CROTCHET_CASTLE_Q5188976,45.78640136474476,0.0006253796686215853,0.004769000840947613,0.3394857739225524,0.004057551202462949,0.0477757206414661,4,0
DANIEL_DERONDA_Q552238,55.64425245583818,0.0012229119542619725,0.0011568476229068903,0.3205225954802897,0.019497298485381363,0.69722573995813,3,4
DAUGHTERS_OF_MEN_noWikiID,25.6612759930041,0.0005041176973715035,0.012592427985690819,0.3175659359368914,0.0037013468718663004,0.0477757206414661,3,4
DAVID_COPPERFIELD_Q189811,105.20917815091998,0.0015972791091219379,0.0009477000300649666,0.3396891319116712,0.01604736430950251,0.46129393099787,2,2
DAVID_ELGINBROD_Q5233331,103.8024057978738,0.0031494395967683205,0.0007102303673590324,0.4053137599974669,0.0792608616313812,0.117501066676145,4,5
DEERBROOK_noWikiID,112.80142293591929,0.0038005018771154458,0.0006209069162494608,0.4359484065359314,0.1085926756115057,0.117501066676145,4,0
DEMOS_noWikiID,88.1882658126183,0.002231629735657071,0.0005054400160346488,0.38832834425335844,0.06132137183357258,0.0543008598413405,1,3
DESPERATE_REMEDIES_Q2846293,79.84844648509292,0.002421053055155843,0.0013093510760207928,0.4226269644015333,0.06434765995603546,0.30372380755444,4,0
DE_PROFUNDIS_(LETTER)_Q1249459,78.30520154234856,0.0012401212910589938,0.002069689720831536,0.3333286124793539,0.011907124715792415,0.154263355437284,2,2
