title,indegree,pagerank,betweenness,closeness,eigenvector,canonisation_score,louvain_cluster,leiden_cluster
1918_Leblanc-Maurice_Le-Triangle-d-or,399.78461619152375,0.00033320859825540803,6.866435378617075e-05,0.3624969720398452,0.007417603136940886,0.0,0,0
1917_Boylesve-Rene_Le-Bonheur-a-cinq-sous,277.00198969732025,0.00019374235150093258,0.0005754781198351782,0.38737798976233256,0.003201196293793052,0.0,0,0
1926_Leroux-Gaston_Le-coup-d-Etat-de-Cheri-Bibi,424.30576548675714,0.0005859854231831414,7.174910844877742e-05,0.4210253711533719,0.022873533764051455,0.0,0,0
1861_Pommier-Armand_La-Benjamine,485.0468700381408,0.0005766387306009519,5.484008289078529e-05,0.42381845493497344,0.024605406581632964,0.0,1,1
1979_Ajar-Emile-Gary-Romain_L-angoisse-du-roi-Salomon,63.832410518699476,6.437968678991572e-05,0.0005314918033498607,0.25608393857120976,4.4511552343000386e-05,0.0,0,0
1832_Mere-Elisabeth-Brossin-de_Le-Parc-aux-Cerfs-ou-Histoire-secrete-des-jeunes-demoiselles-qui-y-ont-ete-renfermees_(tome-3),208.98609004217704,0.00015044285634414802,0.00044454742193342824,0.3460786154188001,0.0022005014178048572,0.0,0,0
1997_Ernaux-Annie_La-honte,228.00177403600637,0.00018540238263853727,0.0013663178151893777,0.41089520358038506,0.003996814761616224,0.0,4,2
2007_Nothomb-Amelie_Le-fait-du-Prince,346.2046104236177,0.00036396925365642075,0.0010485880849408905,0.4410233176682072,0.012406269377528732,0.0,4,2
1844_Tarbe-Des-Sablons-Michelle-Catherine-Josephine-Guespereau-Mme-Sebastien-Andre_Onesie-ou-les-Soirees-de-l-abbaye-suivie-de-Enguerrand-ou-le-Duel,363.40036484170355,0.0005472064151636442,0.00010670966129165304,0.44168908639585147,0.027387393469955723,0.0,2,5
1861_Gondrecourt-Aristide-de_Le-Pays-de-la-peur_Tome-1,351.2363274557631,0.0003779503990624149,0.0002299855976232308,0.4504900832353952,0.013249523874986856,0.0,4,2
1857_Ulbach-Louis_Parents-coupables-memoires-d-un-lyceen,270.18224954822466,0.00023226588089755352,0.00027568566669888524,0.3687223573152027,0.005775622032936256,0.0,0,0
1863_Gautier-Theophile_Le-capitaine-Fracasse,247.1652648662328,0.000224626506002637,0.0009750109737290868,0.37603486914998496,0.006971707961218296,0.54,1,1
1858_Segur-comtesse-de_Les-Malheurs-de-Sophie,122.58576944199686,8.255420680645535e-05,0.00047333846545109055,0.2714255438208323,0.00017261992614309052,0.12,0,0
1947_Calet-Henri_Trente-a-quarante,203.11466557217034,0.00015319524325485716,0.0016749075316227341,0.38271008898086656,0.002431725499071246,0.0,4,2
1872_Poisle-Desgranges-Joseph_Roman-d-une-mouche,195.4947890034539,0.00014082748632482427,0.00025226438129761234,0.34216763488279034,0.0018796286576565117,0.0,4,2
1846_Balzac-Honore-de_Une-fille-d’Eve,487.7996514202633,0.00042291128034179957,7.689036621978855e-05,0.4007083695621583,0.013592711990471162,0.3,1,1
1909_Lesueur-Daniel_Le-droit-a-la-force,359.41669069145763,0.0005077476959231185,0.00020188005514170336,0.44573949982643024,0.021955902056740882,0.0,1,1
1979_Gary-Romain_Les-clowns-lyriques,470.90780518846555,0.0005427354559964802,0.0002350126052215528,0.43383394738608466,0.018412896540092438,0.0,0,0
1928_Cami-Pierre-Henri_le-jugement-dernier,423.5015856178842,0.000796621133200526,0.00022095983398078906,0.4765274579784564,0.04179061411211723,0.0,3,3
1887_Bourget-Paul_Mensonges,400.2126307087427,0.000721320433659209,0.00013150194876519557,0.4743243080031101,0.04090326984723444,0.15,2,3
1934_Simenon-Georges_Maigret,378.21458944002046,0.0004454046983992119,0.00027077290927325236,0.4259647802818431,0.017282908446012886,0.3,0,5
1932_Audoux-Marguerite_La-fiancee,339.02958134149924,0.0005330210786529865,0.0004440904212426717,0.4610410759946854,0.027767403080096113,0.0,2,5
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume 6),189.3252360418418,0.0001292134012154195,0.000446832425387211,0.32860805711298374,0.0013026673848878115,0.0,4,2
2005_Millet-Richard_le-gout-des-femmes-laides,19.558194693406087,5.390327446929213e-05,6.420859705129445e-05,0.24463777767210645,1.198752755289801e-07,0.0,2,3
1905_Le-Roy-Eugene_Le-moulin-du-Frau,253.30999398369568,0.00018706081692521938,0.00047745147166789945,0.3569842985695232,0.003023133797992722,0.0,0,0
1911_Leroux-Gaston_Un-homme-dans-la-nuit,181.24532914956998,0.00011619146732002704,0.0003048194607346149,0.2963986325243884,0.0007562976008361089,0.0,0,0
1901_Lesueur-Daniel_L-honneur-d-une-femme,437.825477868955,0.00047703015408075475,4.113006216808897e-05,0.39056010448319545,0.01924268692648381,0.0,1,1
1880_Brehat-Alfred-de_Les-Aventures-de-Charlot,455.4408791007677,0.0007694431378280722,6.08953420433095e-05,0.46228309249988686,0.041294566539234925,0.0,2,2
1977_Modiano-Patrick_Livret-de-famille,424.3448190604856,0.0006267966360498934,0.0003307542499350488,0.4729456698888479,0.02884941030267254,0.24,4,2
1897_Verne-Jules_Le-Sphinx-des-Glaces,116.21380287499196,0.00012517570409367642,0.0015402065780222428,0.36721005806436346,0.0034695981579059105,0.15,2,3
1940_Delly_Le-drame-de-l'étang-aux-biches,295.2181528294952,0.00034163162882077573,7.026385620381865e-05,0.37655578108093946,0.014183391895794973,0.0,1,3
1877_Daudet-Ernest_Les-Persecutees-Severine-Realti-la-baronne-Miroel,451.31400940707664,0.0007220812543213101,0.000107509412500477,0.46251538883880505,0.03602233254849532,0.0,2,5
1910_Leroux-Gaston_Le-parfum-de-la-Dame-en-noir,358.78410300708305,0.0003307312900294762,6.215209394288999e-05,0.37047235196790373,0.008109103992116682,0.0,0,0
1891_Feval-Paul_La-vampire,493.41032723252175,0.0008666246954957714,2.662029023656869e-05,0.46710383387214266,0.04814215192781638,0.0,2,3
1882_Ohnet-Georges_Le-Maitre-de-forges,393.4283923394054,0.0005731914263798957,0.00019719579806144877,0.4486517902568857,0.0290802220895803,0.0,2,3
1993_Carrere-Emmanuel_je-suis-vivant-et-vous-etes-morts,420.8968608819677,0.00039465935980549026,0.0002003948028967446,0.4032700232138218,0.013860993719136324,0.0,1,1
1886_Daudet-Alphonse_La-Belle-Nivernaise,293.94790221676817,0.00020925521743171585,0.00035714603982623923,0.39259884266106554,0.003937365276283473,0.3,4,2
1859_Inconnu_Les-soirees-du-pere-Laurent,439.005232975836,0.0005773007733030485,0.00010659541111896391,0.4201940286481269,0.027737231180357157,0.0,1,3
1905_Rolland-Romain_Jean-Christophe_Tome-IV-La-revolte,216.69172377407094,0.00014628622095654627,0.0004907044916998392,0.35810151861683365,0.001805080766189325,0.25,0,0
1846_Balzac-Honore-de_Gobseck,399.73093799486185,0.0003462926334984384,0.00023684060798457898,0.41672163535941636,0.01014136948278489,0.3,4,2
1892_La-BreteJean-de_Le-roman-d'une-croyante,200.46497114457904,0.00020413524971794905,0.0019400821824342189,0.3728723739617095,0.006501458731575773,0.0,4,2
1951_Simenon-Georges_Maigret-Lognon-et-les-gangsters,333.79869055535323,0.0002905578872913019,0.00012853144427527803,0.35534428593332373,0.00659319455253594,0.3,0,0
1859_Ponson-du-Terrail-Pierre_Les-Chevaliers-du-Clair-de-Lune,150.29059883761948,0.00010723366392087244,0.0004021606078657588,0.29658056791795534,0.0007412443561841694,0.0,0,0
1932_Kessel-Joseph_Fortune-Carree,481.4121766718887,0.000860910072471848,0.00011345042148031207,0.4731435011966898,0.04837485590841944,0.0,2,3
1950_Delly_Le-violon-du-tzigane,411.49698321229414,0.000666987945731213,5.1526827882800347e-05,0.43376496970942735,0.03645448443417754,0.0,2,3
1957_San-Antonio_La-tombola-des-voyous,140.5492740872658,0.0001036747068053428,0.0004332366548372038,0.3125224860348946,0.0007514476037426254,0.0,4,2
1869_Erckmann-Chatrian_Histoire-d-un-paysan_II,323.51507535105276,0.00043721327757132556,0.0002232448374345718,0.43353956487406253,0.020342408815173407,0.0,2,3
1882_Toudouze-Gustave_La-Seductrice,474.2006126158758,0.0005121061828009247,5.301208012775912e-05,0.40056332955263274,0.0212744734765926,0.0,1,1
1892_Allais-Alphonse_Vive-la-vie,262.82314493725715,0.00018552883618907227,0.0004496886797044394,0.3754152671480138,0.0033059201446476658,0.0,1,1
1883_Montagne-Edouard_Le-Batard-de-Ravaillac,201.2955530276615,0.00019519185178627795,0.0007774724251495707,0.34883228974121866,0.005930545644334264,0.0,1,3
1858_Dumas-Alexandre_Black,270.98770804376943,0.0002298139944810872,0.0005142400272738013,0.37736884330515397,0.005364800084828845,0.15,0,0
1919_Benoit-Pierre_L-Atlantide,378.27657911457675,0.00044965504557527335,0.000644256723794038,0.4534588939560888,0.017273596598531196,0.1,4,2
1876_Aimard-Gustave_Le-Chasseur-de-rats_Tome-2-Le-commandant-Delgres,79.63852841403501,8.356738776707207e-05,0.0026025046836858296,0.3317784218714819,0.0008855352569614941,0.0,2,3
1959_Delly_L'illusion-orgueilleuse-suivi-de-La-voie-divine,425.37637953685874,0.0006161439299226872,6.66078506777663e-05,0.4283478466366244,0.030524880868082936,0.0,1,3
1905_Dourliac-Arthur_Ma-petite,274.265212811543,0.00018223889634009225,0.00031647297834890676,0.3341630619257058,0.0032167629452271814,0.0,1,1
1811_Chateaubriand-François-Rene-de_Oeuvres-completes,394.8053027155405,0.0005911250369013299,0.0003971336002674368,0.46940405162270643,0.0301329386040086,0.24,2,3
2015_Nothomb-Amelie_Le-crime-du-comte-Neville,383.80840713725826,0.00032198300503106077,0.000531720303695239,0.42499762344100667,0.008994541226422457,0.0,4,2
1982_Le-Clezio-Jean-Marie-Gustave_La-ronde-et-autres-faits-divers,89.55360519103299,7.031976075663968e-05,0.00038548008265314496,0.2599484716550042,5.4613566810986697e-05,0.0,0,0
1972_San-Antonio_Appelez-moi-cherie,218.23647960504147,0.00015086703620986698,0.00020290830669590559,0.3432795816636618,0.0020132662272457375,0.0,4,2
1879_Lachese-Marthe_Le-Mariage-de-Renee,332.5685206113208,0.0005054383640563839,0.00010225390455677674,0.4262037392231778,0.0260606992945487,0.0,2,5
1893_Verlaine-Paul_Mes-prisons,134.13654864950078,9.063939510587766e-05,0.00023444135435810712,0.3073082198168327,0.0003900696966295861,0.42,1,1
1908_Dhanys-Marcel_Marcel-Dhanys-Le-Roman-du-grand-Conde,180.16328862003346,0.00013036783848768726,0.0003402370142682471,0.3240325562466271,0.0015243985882645455,0.0,0,0
1941_Jaloux-Edmond_Les-Visiteurs,429.5256053647036,0.0008127999265571326,6.569384929625321e-05,0.469118537566313,0.04593539630898161,0.0,2,5
1865_Robert-Clemence_Le-Baron-de-Trenck,498.3786677214275,0.0009078135740873437,0.00011676367648829701,0.5034944127874486,0.04774701252757988,0.0,3,4
1988_Pagnol-Marcel_Jean-De-Florette,475.7425990944167,0.0004967225372678501,4.9584574947085036e-05,0.4080458047823409,0.015643811005489856,0.15,0,0
1924_Le-Rouge-Gustave_Cinq-nouvelles-extraordinaires,45.02879265020508,6.009576112095733e-05,0.0011727780226539813,0.25407599172285084,2.3094952709188198e-05,0.0,1,1
1878_Cherbuliez-Victor_L-idee-de-Jean-Teterol,345.98516134399944,0.0003167959573010138,7.80328679466799e-05,0.37548833205254967,0.008375111430501202,0.0,0,0
1984_Michon-Pierre_Vies-Minuscules,201.46133305932017,0.00013940858073951186,0.001389282099899894,0.3528568034473009,0.0019934093750675888,0.0,1,1
1879_Houssaye-Arsene_Arsene-Houssaye-L-Eventail-brise-Angele,310.09276917506406,0.00022727592325083194,0.00014486921896982448,0.3340586262991822,0.0038845260223673117,0.0,0,0
1975_Simon-Claude_Leçon-De-Choses,207.21116622652372,0.000267517143551547,0.0016826765433655953,0.44600078016040945,0.010270957597848632,0.15,4,2
1874_Feval-Paul_Le-dernier-vivant_2,213.40826938074682,0.00017638014278658482,0.0005714793637910584,0.36136407496216616,0.0038993570581417887,0.0,0,2
1891_Allais-Alphonse_a-se-tordre,286.1566000768702,0.00025070495493292617,0.0004291236486203949,0.417751299093097,0.006607881599765029,0.0,3,1
2004_Foenkinos-David_Le-potentiel-erotique-de-ma-femme,491.9568026603863,0.0005525985699609751,3.5189053188253896e-05,0.40432050384988055,0.02257813671235591,0.0,1,1
1967_Tournier-Michel_Vendredi-ou-les-limbes-du-Pacifique,383.6439870397005,0.00031649987694295443,0.0001474969729416746,0.38054575351724146,0.009501526459282863,0.37,1,1
1878_Feval-Paul_Contes-de-Bretagne,463.473276764984,0.0008486520754425012,5.381183133658307e-05,0.4754556023872634,0.04621443619195082,0.0,2,2
1872_Verne-Jules_Le-tour-du-monde-en-quatre-vingts-jours,206.15822763806207,0.00016257476007792456,0.00035885979241657626,0.36030571207995316,0.0035978065017944266,0.27,1,1
1876_Sand-George_Horace,332.87558169743545,0.0003517550951210643,0.00012898844496603458,0.38972660035396217,0.01029239447552083,0.54,0,0
1899_Loti-Pierre_La-chanson-des-vieux-epoux,93.75847942772454,7.387772540077501e-05,0.0012047680710069394,0.28351466321573315,0.00012324384547652523,0.15,1,1
1922_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon),130.59718338918782,9.201684969413961e-05,0.003439615698979129,0.3405723715636152,0.0004943996603884162,0.0,3,0
1893_Maizeroy-Rene_La-fete,67.78430269054995,6.414400116771833e-05,0.0010006030124114532,0.2882591850972486,2.7921600682495927e-05,0.0,1,1
1887_Adam-Paul_La-glebe,90.3622780254551,7.34958536101648e-05,0.0006369447127419334,0.2976292498018039,0.00013736315576522986,0.0,1,1
1999_Adam-Olivier_Je-vais-bien-ne-t-en-fais-pas,135.1385970819137,8.800162368382045e-05,0.002003491028276689,0.3140631968970189,0.0002681325461726218,0.0,0,0
1961_San-Antonio_Y-a-bon-San-Antonio,201.37783692366875,0.0001381023478438559,7.312011052104706e-05,0.3381120577309829,0.0015610803823646012,0.0,4,2
1846_Musset-Paul-de_Monsieur-le-Vent-et-Madame-la-Pluie,415.12915989247716,0.000459819677423417,0.00018988378700934407,0.4541027510721648,0.017227729993217946,0.0,4,2
1835_Corbiere-Edouard_Scenes-de-mer_Tome-I,354.21605342516733,0.0005476554228007397,0.000432551153801069,0.4627828391143592,0.026994242516899834,0.0,4,2
2002_Volodine-Antoine_Dondog,127.22359169028823,9.437168996212784e-05,0.0009929482508412811,0.3390233181322919,0.000765552336067132,0.0,3,4
1867_Feval-Paul_L-avaleur-de-sabres_Tome-VI-Les-Habits-Noirs,286.6367030243093,0.0004309238301331691,0.0003058477122888171,0.42367756754371466,0.021955852894833764,0.0,2,5
1882_Sand-George_Le-dernier-amour,359.05320179366436,0.0002852951445235264,9.174288866937622e-05,0.35013274542173084,0.0059697241497771265,0.3,0,0
1834_Hugo-Victor_Claude-Gueux,87.17782836312658,7.33651901297618e-05,0.0023690915808819244,0.3312740301253868,0.00018732782204244216,0.6599999999999999,3,4
2019_Dabos-Christelle_La-Passe-miroir_4-La-Tempete-des-echos,221.6030181683719,0.00024790202585798474,0.0005673663575742495,0.3744489784332442,0.009804339774872382,0.0,2,3
1904_Moselly-Emile_Jean-des-Brebis-ou-Le-livre-de-la-misere,417.80415002006873,0.0003380877930299161,0.00014349821689755484,0.3974091320122248,0.009856482020922992,0.0,1,1
1851_Dumas-Alexandre_Olympe-de-Cleves_I,172.26868971455482,0.00010886666104426082,0.0004260388939577882,0.30689927592007266,0.0006233582140737166,0.15,0,0
1882_Greville-Henry_Madame-de-Dreux,378.54084442092307,0.0006058353891157377,8.443087761727152e-05,0.44089498546797823,0.03223751112102283,0.0,2,5
2006_Jourde-Pierre_L-Heure-et-l-ombre,368.23167867580514,0.00041332170796913733,0.00017183225972446057,0.42552470437413126,0.016986289934475894,0.0,1,3
1884_Badin-Adolphe_Couloirs-et-coulisses,387.2698507135335,0.0005722926489791393,0.00021102006895683424,0.4608778651215947,0.024266790950975933,0.0,0,0
1881_Sand-George_Jeanne,385.0435537413818,0.0003228935163388267,0.00010579565991013996,0.3587766052389027,0.007173156202471518,0.3,0,0
1883_Pontmartin-Armand-de_Les-Corbeaux-du-Gevaudan,523.3295582997586,0.0008302386487720472,2.4449536955475108e-05,0.45328505540485686,0.04504925444678816,0.0,2,3
1842_Sue-Eugene_Oeuvres,444.197324454405,0.000559348461860307,6.272334480633568e-05,0.4340110242310804,0.0211206383259383,0.0,0,0
1845_Balzac-Honore-de_Une-passion-dans-le-desert,13.802369402107116,5.311341448292359e-05,0.0007983802067516825,0.23533630040607978,2.5878344731693295e-06,0.3,4,2
2015_Claro_Dans-la-queue-le-venin,147.65367139651238,9.568335135252139e-05,0.00035566078758128046,0.30731872325163884,0.000460934827804101,0.0,1,1
1894_Allais-Alphonse_Rose-et-vert-pomme,268.8955752961548,0.0002022193102137088,0.0006011844086902337,0.3878921962806188,0.004119619319112594,0.0,1,1
2008_Grange-Jean-Christophe_Miserere,207.59734554562027,0.00028492586589443943,0.0011932288035653366,0.40940826345339126,0.011376557512396671,0.0,1,3
1895_Leblanc-Maurice_Contes,160.2547297969107,0.00012271112059428267,0.0010189972902144042,0.37528379768031234,0.00162788475241922,0.12,3,4
1955_Dhotel-Andre_Le-pays-ou-l-on-n-arrive-jamais,312.50351623781785,0.0004198556775080747,0.00023546960591230934,0.4252836512454989,0.017585788936387677,0.1,2,3
2016_Cusset-Catherine_L-autre-qu-on-adorait,248.24716753588345,0.0001903934985339778,0.00022918584641440687,0.3654887039964392,0.00396124446744659,0.0,4,2
1876_Erckmann-Chatrian_Un-chef-de-chantier-a-l-isthme-de-Suez,492.3799066158037,0.0009120249863964001,3.164729783489068e-05,0.4861162162496356,0.052434614072387906,0.0,2,3
1868_Barbara-Charles_Mademoiselle-de-Sainte-Luce,534.3245975947444,0.000881137096452142,5.6553835481122334e-05,0.46387033922526016,0.04835420969941882,0.0,2,3
1962_San-Antonio_Fleur-de-nave-vinaigrette,220.3032635400131,0.00015265913452759848,0.0002178750793181824,0.34882091442008467,0.001998891837133838,0.0,4,2
1880_Martignat-Mlle-de_L-Oncle-Boni,396.3975213972091,0.0006116281856946812,0.00035623203844472614,0.4640248209665684,0.02745387364240167,0.0,3,4
1901_Louÿs-Pierre_Les-aventures-du-roi-Pausole,396.18760746394554,0.00043546799306029695,0.00014555472000595928,0.4163783183742264,0.017018987488179056,0.0,4,2
1952_Delly_Le-chant-de-la-misere,386.3778682257649,0.0005366888467117922,0.00017400301300555417,0.42176196045208886,0.025522407934610823,0.0,4,2
1881_Malot-Hector_Seduction,275.62804067954943,0.00023818270496493216,0.00013458670342780224,0.3523438291383975,0.004874012595454409,0.0,0,0
1927_Leroux-Gaston_Mister-Flow,341.9884869787632,0.00030674772158089026,0.0003714273114123812,0.3888056938689742,0.008427161216031941,0.0,0,0
1909_Leblanc-Maurice_L-Aiguille-creuse,379.89849724287217,0.0003930617732595137,0.0006848155350986814,0.43355163735710595,0.013019414035168424,0.0,3,4
1876_Gallet-Louis_Le-Capitaine-Satan,300.57791271137734,0.00045788805162832937,0.0004134713749619833,0.4254869763476408,0.021841772637947485,0.0,2,5
1865_Chevalier-H-Emile_L-enfer-et-le-paradis-de-l-autre-monde,377.1986972278928,0.0004756485722454084,0.00027991292308838324,0.4540327282673837,0.020072475642450627,0.0,3,4
1978_Perec-Georges_La-Vie-mode-d-emploi,68.81207653197073,6.546345928726335e-05,0.00045905719386494853,0.27467752833871556,5.948776890295752e-05,0.25,1,1
1875_Marmette-Joseph_La-fiancee-du-rebelle,389.2079053582856,0.00048554513713792676,8.740138210718906e-05,0.4084021486799647,0.02239781816747221,0.0,1,3
1953_San-Antonio_Des-clientes-pour-la-morgue,178.30916439631466,0.0001236080306531873,0.0005696513610280322,0.3329984630043395,0.0012812379521383332,0.0,4,2
1920_Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_Tome-II-La-Bataille-invisible,460.22751014695666,0.0006846494827878515,0.00010122565300257452,0.4512716861572734,0.031348708970100336,0.0,0,5
1884_Sernhac-Jocelyn_Le-Credit-gaulois,150.01182832931778,9.954552421736167e-05,0.0010466458320051752,0.34368778626442553,0.0006584652054527437,0.0,3,4
1949_Simenon-Georges_La-premiere-enquete-de-Maigret,366.7499075670316,0.00033479501042532806,9.688414644038735e-05,0.3740832334115772,0.008601671229821228,0.3,0,0
2011_Djian-Philippe_Vengeances,456.0323551251245,0.000517645620750972,0.00022187383536230215,0.4408938593893693,0.021451826572002883,0.0,4,2
1838_Dumas-Alexandre_Othon-l-Archer,158.63237118849904,0.00012366755829558063,0.0024969375241210676,0.38454828208039266,0.0016291323511765225,0.15,0,0
1878_Boisgobey-Fortune-du_Le-crime-de-l-Opera_1,194.29823801965898,0.00017226964780142788,0.000854134291023981,0.34298028354783466,0.003386060254949908,0.0,0,0
1997_Ferney-Alice_Grace-et-denuement,410.99177234757957,0.0004525840644019104,0.00012636069099418443,0.38755877311000453,0.013768407345642839,0.0,0,0
1841_Barbey-d-Aurevilly-Jules_L-amour-impossible,158.7810952073645,0.00013881433540263065,0.0023512685539424194,0.4218009152041217,0.002793875016928345,0.0,3,4
1891_Ohnet-Georges_Dette-de-haine,402.41650924058365,0.0005941505708689378,0.00011904867994207973,0.4536819891955729,0.026527493045774078,0.0,0,0
1877_Flaubert-Gustave_Les-Trois-Contes,216.9994261152317,0.00014836011628469896,0.0006017556595536794,0.342381402853109,0.002107239925929163,0.3,1,1
1969_Marceau-Felicien_Creezy,67.13897897500664,6.398763839907103e-05,0.0005410888178557482,0.2474033733644077,1.5213486297939319e-05,0.1,0,0
1939_Fargue-Leon-Paul_Le-Pieton-De-Paris,215.31682134772797,0.00013203115815228053,0.00040684486494601337,0.3433667890277563,0.001439299854728563,0.0,1,1
1909_Dhanys-Marcel_La-fille-de-Racine,10.873909468040395,5.2458456641242815e-05,0.00040992961960862007,0.23536969675866823,7.336802326667787e-07,0.0,4,2
1983_Sarraute-Nathalie_Enfance,208.3728447683377,0.00014416981155324034,0.0003316682513165619,0.3178165944617784,0.0017086119603875987,0.42,0,0
1856_Sales-Pierre_Le-sergent-Renaud-Aventures-parisiennes,472.40321206269107,0.0008170043195936258,0.00012681769168494097,0.471407053511561,0.04306075253808357,0.0,2,3
1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries,194.3763968174195,0.00020805021565699464,0.0014838812428864987,0.4091716493860513,0.006357141190654685,0.0,3,4
1928_Le-Rouge-Gustave_La-Vallee-du-desespoir,396.55347430070685,0.0005207801317925284,0.00019399679322615297,0.4279235104545606,0.025306049032781008,0.0,1,3
2012_Angot-Christine_Une-semaine-de-vacances,51.29878384642953,6.031570498085515e-05,0.0006592234964163149,0.2343084194064553,5.849521714765021e-06,0.0,0,0
1861_Goncourt-Edmond-de-Goncourt-Jules-de_Sœur-Philomene,267.7135363689969,0.00016009275051668927,0.0006552247403721951,0.35076998477785515,0.0016221288013013382,0.0,0,0
1877_Fleuriot-Zenaide_Un-enfant-gate,479.44441601434534,0.0008632915921436095,6.112384238868777e-05,0.48001443418896794,0.04678538613941544,0.0,2,2
1924_Descaves-Lucien_L-Hirondelle-sous-le-toit,450.47169754574537,0.0008188012239967544,3.884505871430625e-05,0.4673185443279933,0.04537773839823843,0.0,2,2
1889_Guy-de-Maupassant_Fort-comme-la-mort,377.0372089563381,0.0003924794374800468,0.00036742855536826146,0.43510848818290365,0.014337550706187365,0.0,3,4
2010_Houellebecq-Michel_La-Carte-et-le-territoire,111.23266129388803,9.654854775111507e-05,0.0008916083476660175,0.3107503811365982,0.0010670895637327192,0.1,1,1
1827_Vidocq-Eugene-François_Memoires-de-Vidocq_Tome-III,476.1110529397309,0.0006101294383460221,9.551314436811771e-05,0.44828885891117,0.02353425742864673,0.0,0,0
1876_Huysmans-Joris-Karl_Marthe-et-autres-nouvelles,350.98064359614506,0.00031693839351720147,0.00021798932949087152,0.4393026523312277,0.009573641107992414,0.15,3,4
1843_Feval-Paul_Les-Mysteres-de-Londres_Tome-I,355.58172867042236,0.0006053917663984901,0.00015480898399377932,0.44737608020541975,0.03286006022831064,0.0,2,5
1854_Barthelemy-Charles_Histoire-de-la-Bretagne-ancienne-et-moderne,139.70312202618388,0.00011054057543348871,0.0007845559358562971,0.35168481076733626,0.0016933960236967765,0.0,1,3
